tot CaCO3Powder mass (g),>212-212 µm CaCO3Powder mass (g),212-150 µm CaCO3Powder mass (g),150-125 µm CaCO3Powder mass (g),125-63 µm CaCO3Powder mass (g),63-<63 µm CaCO3Powder mass (g),tot CaCO3Pellet _mass_(g) ,<-710 µmPellet _mass_(g) ,710-600 µmPellet _mass_(g) ,600-500 µmPellet _mass_(g) ,500-425 µmPellet _mass_(g) ,425-355 µmPellet _mass_(g) ,355-300 µmPellet _mass_(g) ,300-250 µmPellet _mass_(g) ,250-212 µmPellet _mass_(g) ,212-150 µmPellet _mass_(g) ,150-63 µmPellet _mass_(g) ,63-> µmPellet _mass_(g) ,tot HBr_CaC03_mass_(g) ,<-710 µmHBr_CaC03_mass_(g) ,710-600 µmHBr_CaC03_mass_(g) ,600-500 µmHBr_CaC03_mass_(g) ,500-425 µmHBr_CaC03_mass_(g) ,425-355 µmHBr_CaC03_mass_(g) ,355-300 µmHBr_CaC03_mass_(g) ,300-250 µmHBr_CaC03_mass_(g) ,250-212 µmHBr_CaC03_mass_(g) ,212-150 µmHBr_CaC03_mass_(g) ,150-63 µmHBr_CaC03_mass_(g) ,63-> µmHBr_CaC03_mass_(g) ,Calciner temp [°C],Calciner Heater kW,Calciner Pressure ( Pa ),Calciner  velocity (m/s),Calciner CO2 in(%vol),Calciner O2 in(%vol),Calciner N2 in(%vol),Calciner top temp ( °C ),Calcinator CO2 out(%),Calcinator CO out(ppm),Calcinator CH4 out(ppm),Calcinator O2 out(%),Carbonator bottom temp ( C),Carbonator mid temp ( C),Carbonator press (pa),Carbonator velocity (m/s),Carbonator inlet CO2 (%vol),Carbonator inlet N2 (%vol),Carbonator top temp ( C),Carbonator outlet CO2 (%vol)
0,0,0,0,0,0,4179,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,0,0,0,0,0,883.21,7.4,1823.5,0.3,0,40,60,645.355,0.35979193,17.919674,15.900454,20.620816,389.97,565.57,689.5,0,0,100,530.59,-0.96
0,0,0,0,0,0,4179,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,0,0,0,0,0,901.33,7.4,1825.5,0.3,0,40,60,637.89,0.29432553,35.779096,27.603214,20.550889,389.645,565.56,564,0,0,100,530.785,-0.7
0,0,0,0,0,0,4179,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,0,0,0,0,0,914.72,7.4,1833,0.3,0,40,60,637.105,0.241971905,38.0397265,27.4812355,20.6491025,389.295,565.625,726.5,0,0,100,531.06,-0.73
0,0,0,0,0,0,4179,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,0,0,0,0,0,908.13,7.4,1867.5,0.3,0,40,60,648.51,0.19620336,17.907351,12.100801,20.674308,389.23,565.56,736.5,0,0,100,531.335,-0.72
0,0,0,0,0,0,4179,1577.91574,1121.87799,1101.956624,308.6914323,59.40515353,-0.358943526,1.615245866,-1.794717629,0.717887052,1.256302341,1.615245866,0,0,0,0,0,0,0,0,0,0,0,0,871.67,7.4,1856.5,0.3,0,40,60,646.055,0.14741263,13.962314,25.772235,20.651529,390.025,565.535,571,0,0,100,531.605,-0.02
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,875.25,7.4,1759.5,0.3,0,40,60,640.33,0.00238622,0,0.113314,9.9450999,385.995,518.425,2753,2.5,0,100,487.22,-1.93
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,872.39,7.4,1758.5,0.3,0,40,60,636.43,0.002273717,0.926806,1.6717351,17.777152,371.935,514.125,2813,2.5,0,100,485.29,-2.19
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,888.83,7.4,1771.5,0.3,0,40,60,631.7,0.002070797,1.7495357,2.7463775,21.232224,364.78,512.82,2989,2.5,0,100,494.23,-2.04
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,894.47,7.4,1782.5,0.3,0,40,60,627.815,0.025005135,1.71544765,3.35217885,21.68628,375.765,514.79,2993.5,2.5,0,100,492.56,-2.41
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,897,7.4,1788,0.3,0,40,60,626.395,0.07294165,0.30485945,2.2043555,21.884303,378.355,515.33,2989.5,2.5,0,100,490.415,-2.64
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,900.61,7.4,1787,0.3,0,40,60,622.925,0.10537962,0.067742549,1.9945591,21.917935,378.935,515.55,3113.5,2.5,0,100,489.615,-2.58
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,903.73,7.4,1789.5,0.3,0,40,60,619.995,0.097509457,0.017172583,1.7445296,19.494133,378.79,516.05,2988,2.5,0,100,489.165,-2.71
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,906.11,7.4,1791.5,0.3,0,40,60,618.065,0.058392203,0,1.719924,20.839686,379.895,516.555,2996,2.5,0,100,489.945,-2.67
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,906.47,7.4,1817.5,0.3,0,40,60,622.19,0.043811584,0.019673213,1.8410308,21.4935045,382.075,517.4,3546.5,2.5,0,100,490.4,-2.52
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,839.96,7.4,1818.5,0.3,0,40,60,624.22,0.032349195,0.009640427,1.9414805,21.765341,383.255,517.76,2984.5,2.5,0,100,491.125,-2.55
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,863.83,7.4,1825.5,0.3,0,40,60,630.69,0.026008836,0,1.9816634,22.002336,382.965,518.365,3011,2.5,0,100,491.305,-2.55
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,905.53,7.4,1826,0.3,0,40,60,628.985,0.21215142,24.108085,20.295658,14.799941,382.61,514.68,3753.5,2.5,0,100,492.025,-1.9
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,925.33,7.4,1825,0.3,0,40,60,629.24,2.330527,288.82886,282.16933,4.3053923,383.57,510.1,4419.5,2.5,0,100,497.39,-2.03
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,933.51,7.4,1827,0.3,0,40,60,628.89,4.8252618,561.17022,558.3657,2.5909723,384.62,508.975,4446.5,2.5,0,100,492.88,-2.07
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,941.4,7.4,1830.5,0.3,0,40,60,630.395,5.2880923,568.77258,569.11263,2.2204257,386.4,508.98,4429.5,2.5,0,100,490.835,-2.4
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,953.99,7.4,1833.5,0.3,0,40,60,618.275,5.0068171,486.01095,447.875265,3.61094655,387.135,510.995,4400.5,2.5,0,100,490.42,-2.72
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,945.03,7.4,1830.5,0.3,0,40,60,612.695,3.9688554,300.47167,269.1281,6.9230754,385.8,510.55,4386.5,2.5,0,100,489.47,-2.7
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,934.13,7.4,1988,0.3,0,40,60,612.69,2.872325,106.873901,97.711145,6.63114975,385.115,510.965,4285,2.5,0,100,489.36,-2.72
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,921.19,7.4,2009,0.3,0,40,60,612.24,3.7743884,49.158134,23.882332,8.7516172,385.1,511.14,4264,2.5,0,100,489.49,-2.68
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,877.99,7.4,2009,0.3,0,40,60,612.24,5.2463701,135.0185,105.81061,7.1208778,385.1,511.14,4264,2.5,0,100,489.49,-2.77
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,892.57,7.4,2009,0.3,0,40,60,612.24,6.2482851,413.194945,482.26016,6.26987595,385.1,511.14,4264,2.5,0,100,489.49,-2.71
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,915.03,7.4,2009,0.3,0,40,60,612.24,5.2513352,565.62191,697.52363,5.9491773,385.1,511.14,4264,2.5,0,100,489.49,-2.68
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,931.52,7.4,2009,0.3,0,40,60,612.24,4.5625687,527.47396,613.50625,6.1242773,385.1,511.14,4264,2.5,0,100,489.49,-2.68
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,903.89,7.4,2009,0.3,0,40,60,612.24,4.1011651,355.463865,389.892735,11.4240113,385.1,511.14,4264,2.5,0,100,489.49,-2.71
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,828.75,7.4,2187.5,0.3,0,40,60,600.565,3.1258694,36.8135935,29.3133275,13.229036,330.885,485.39,8219.5,2.5,0,100,473.5,-2.72
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,831.62,7.4,2183,0.3,0,40,60,598.86,2.5186334,34.901173,21.729354,9.9475009,329.39,484.66,8142.5,2.5,0,100,472.67,-2.7
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,858.97,7.4,2186.5,0.3,0,40,60,606.62,2.4945313,39.794923,23.337877,9.386357,328.68,484.755,8203.5,2.5,0,100,472.205,-2.68
0,0,0,0,0,0,4863,1836.18192,1305.501954,1282.319948,359.2166631,69.12832295,-0.417693794,1.879622074,-2.088468971,0.835387589,1.46192828,1.879622074,0,0,0,0,0,0,0,0,0,0,0,0,877.88,7.4,2220,0.3,0,40,60,605.94,2.60303055,65.409382,52.929975,9.28965315,329.13,485.89,6490,2.5,0,100,473.905,-2.64
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,886.64,7.4,2185.5,0.3,0,40,60,614.645,3.1427538,591.00483,1201.9711,2.4381844,334.545,486.595,4144.5,2.5,0,100,468.285,-2.63
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,911.79,7.4,2190,0.3,0,40,60,616.395,4.1319927,1477.07255,3067.2574,1.00657029,340.39,486.585,4147,2.5,0,100,467.035,-2.56
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,929.83,7.4,2189.5,0.3,0,40,60,618.76,4.5879972,1557.4144,3168.3546,1.2731936,345.35,491.11,4151,2.5,0,100,470.545,-2.49
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,942.79,7.4,2185.5,0.3,0,40,60,611.455,4.612348,1216.9292,2341.873,1.3505411,350.02,498.36,4139,2.5,0,100,474.905,-2.4
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,949.62,7.4,2180,0.3,0,40,60,602.51,4.32437055,852.21623,1370.1584,3.9808577,354.35,501.68,4124.5,2.5,0,100,477.445,-2.38
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,938.21,7.4,2176.5,0.3,0,40,60,601.44,3.3908305,370.13695,634.28337,6.8141664,357.425,501.835,4130,2.5,0,100,478.465,-2.38
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,930.6,7.4,2177,0.3,0,40,60,601,2.568312,76.758511,122.145057,7.2130003,360.145,503.645,4113,2.5,0,100,479.875,-2.36
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,926.46,7.4,2179,0.3,0,40,60,599.745,2.3704077,12.019848,14.914925,7.1847885,362.44,504.46,3974,2.5,0,100,479.86,-2.33
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,923.62,7.4,2176,0.3,0,40,60,599.54,2.3709285,5.256306,4.8066345,6.9800499,364.66,505.93,4017,2.5,0,100,481.57,-2.27
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,921.49,7.4,2180.5,0.3,0,40,60,597.37,2.3511714,3.78448595,3.05343265,6.6357855,366.44,506.97,3844.5,2.5,0,100,482.575,-2.26
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,917.93,7.4,2175.5,0.3,0,40,60,596.51,2.3334405,5.7979298,6.5938307,6.7838257,367.395,506.98,4180.5,2.5,0,100,485.385,-2.22
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,912.99,7.4,2175.5,0.3,0,40,60,598.985,2.3898948,12.129189,12.495216,7.1969418,368.45,506.2,4264,2.5,0,100,487.555,-2.18
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,904.64,7.4,2175.5,0.3,0,40,60,594.255,2.41670455,15.291915,20.9453445,7.15282705,369.495,505.8,4162.5,2.5,0,100,487.365,-2.18
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,896.82,7.4,2178,0.3,0,40,60,596.53,2.364966,14.749497,29.051906,7.0162266,367.67,501.97,4977,2.5,0,100,487.245,-2.12
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,825.97,7.4,2174.5,0.3,0,40,60,587.69,2.36301495,39.286557,77.26164,6.18898015,370.13,500.095,4244.5,2.5,0,100,489.885,-2.07
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,826.14,7.4,2181,0.3,0,40,60,598.36,2.4592518,52.682563,90.538058,6.1950738,370.76,499.565,4252.5,2.5,0,100,486.49,-2.17
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,861.62,7.4,2186.5,0.3,0,40,60,602.76,2.8742471,80.076922,116.57827,4.1603022,371.085,499.835,4260.5,2.5,0,100,485.36,-2.11
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,886.53,7.4,2200,0.3,0,40,60,608.73,3.5563422,179.63021,210.071165,3.41843955,371.185,500.195,3938,2.5,0,100,486.475,-2.09
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,901.14,7.4,2197,0.3,0,40,60,607.75,4.2562091,319.6717,363.39455,3.1858421,372.165,503.46,4263,2.5,0,100,486.655,-2.08
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,914.45,7.4,2192.5,0.3,0,40,60,608.045,4.4080777,367.45739,436.55142,3.1182384,372.485,503.145,4269.5,2.5,0,100,485.755,-2.04
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,927,7.4,2186,0.3,0,40,60,608.175,4.33543645,332.192935,404.671795,3.0637635,372.03,500.55,4273,2.5,0,100,484.675,-2.01
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,937.82,7.4,2348.5,0.3,0,40,60,606.865,4.1590149,268.13006,301.20364,3.1520874,369.095,517,2541.5,2.5,0,100,497.16,-1.52
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,943.3,7.4,2327,0.3,0,40,60,598.92,4.4412269,215.60857,222.74808,8.5602473,371.96,566.135,679,2.5,0,100,535.705,-1.44
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,934.21,7.4,2312.5,0.3,0,40,60,599.005,4.9786603,106.66496,105.08122,14.731776,375.475,572.175,688,2.5,0,100,541.395,-1.05
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,928.64,7.4,2796.5,0.3,0,40,60,605.72,5.2327342,38.364071,32.06424,15.333675,376.265,573.61,797,2.5,0,100,542.23,-0.55
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,922.6,7.4,2645,0.3,0,40,60,606.47,5.0985942,8.66186,5.8899959,13.9119515,380.9,574.07,926.5,2.5,0,100,540.025,-0.41
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,913.22,7.4,2091.5,0.3,0,40,60,591.42,4.7870847,2.8871261,1.6825504,14.33983,381.575,575.885,845,2.5,0,100,542.425,-0.31
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,917.28,7.4,2088.5,0.3,0,40,60,599.97,5.2919704,1.8825013,1.21700405,17.397588,381.64,576.925,1028,2.5,0,100,544.805,-1.3
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,903.56,7.4,2124.5,0.3,0,40,60,601.905,6.0211822,18.518872,101.00575,14.713228,384.93,575.735,1488.5,2.5,0,100,553.64,-1.11
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,792.21,7.4,2152,0.3,0,40,60,600.645,5.9346653,122.42786,734.18746,8.1952283,387.885,576.055,1216,2.5,0,100,552.935,-0.97
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,714.75,7.4,2151,0.3,0,40,60,618.11,5.97664985,264.94389,2200.2716,5.1762461,388.51,576.44,1047.5,2.5,0,100,543.18,-1.16
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,785.49,7.4,2138.5,0.3,0,40,60,623.91,8.3340255,307.47607,1981.4233,4.3502954,408.505,559.895,3109.5,2.5,0,100,535.145,-1.12
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,831.19,7.4,2218,0.3,0,40,60,623.365,8.95398405,381.38841,730.77137,3.4472457,425.605,554.715,3786.5,2.5,0,100,530.65,-0.45
0,0,0,0,0,0,5363,2024.972987,1439.729998,1414.164484,396.1503114,76.23590294,-0.460639897,2.072879536,-2.303199485,0.921279794,1.612239639,2.072879536,0,0,0,0,0,0,0,0,0,0,0,0,854.23,7.4,2235.5,0.3,0,40,60,615.375,6.2437143,449.81683,523.92276,3.304975,420.715,541.005,3782.5,2.5,0,100,518.14,-2.06
0,0,0,0,0,0,5863,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,0,0,0,0,0,876.12,7.4,2210.5,0.3,0,40,60,616.005,4.9592591,423.2424,484.16003,3.46572,419.965,541.55,3851.5,2.5,0,100,518.97,-2.26
0,0,0,0,0,0,5863,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,0,0,0,0,0,893.3,7.4,2324.5,0.3,0,40,60,621.245,4.5463838,364.678955,492.728435,3.62454605,410.355,525.025,3641.5,2.5,0,100,504.16,-2.22
0,0,0,0,0,0,5863,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,0,0,0,0,0,894.9,7.4,2495.5,0.3,0,40,60,627.745,4.4317894,384.4613,648.33274,3.4130684,404.025,527.12,2958,2.5,0,100,504.64,-2.14
0,0,0,0,0,0,5863,2213.764054,1573.958042,1546.009019,433.0839596,83.34348293,-0.503586,2.266136998,-2.517929998,1.007171999,1.762550998,2.266136998,0,0,0,0,0,0,0,0,0,0,0,0,872.58,7.4,2656,0.3,0,40,60,642.425,4.5639096,449.75196,811.17439,3.9509316,397.645,539.22,2345.5,2.5,0,100,512.395,-2.04
